16085,Heather,Craig,M,13,WACRWL,0SLC2022,ath7073@stacmail.net,SLC,"SNRNUM, HOS301, SLCART, SLCWZ, SLCFDT, SLCICT82A, SLCDVC82B, SLCEnglish, SLCSCI, 9FORM, SLCMUSIC, SLCART, SLCPV, SLCPED, SLCDRAMA, SLCDVC82B, SNRNUM, EMP201, HOS301, WaWhanau"
22075,Carol,Grant,F,9,WKADSP,9UTA,ath7073@stacmail.net,Waka Katea,"9UTAWW, 9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9UTAWW, 9FLT, WaWhanau, 9ART81A, 9DVC81B, 9MAO81C, 9ICT81D, 9CMT82A, 9FDT82B, 9DRA82C, 9MUS82D"
18011,Lynette,Steven,M,13,TICKGH,,ath7073@stacmail.net,Tau Ihu,"WOH301, STUDYL2MD, STA301, SNRPRF, GEO301, ENG301, WaWhanau"
21040,Diane,James,F,10,TIBKMA,10TEA,ath7073@stacmail.net,Tau Ihu,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10MUS81BM, 10DVC82A, 10ART82MS, WaWhanau"
20030,Pamela,Bruce,M,11,WKMSDOOV,,ath7073@stacmail.net,Waka Katea,"OED101, PED101, PRF101, ENG102A, MAT101B, SCI101B, WaWhanau"
20054,Sharon,Gary,F,11,TRDNML,,ath7073@stacmail.net,Tau Rapa,"OED101, PED101, PRF101, MAT103, SCI102B, ENG102B, WaWhanau"
22112,Suzanne,Murray,,10,WATLSI,10TEA,ath7073@stacmail.net,Waka Ama,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10ART82, WaWhanau"
20140,Catherine,Graeme,F,12,TICKGH,,ath7073@stacmail.net,Tau Ihu,"STA201, SNRPHO, ART201, BIO201, ENG201, MUS201, WaWhanau"
21002,Julie,Philip,M,10,WACRWL,10RAI,ath7073@stacmail.net,Waka Ama,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10MUS81BM, 10MED82A, 10ART82MS, WaWhanau"
22054,Raewyn,Brian,F,9,TRDNML,9IMU,ath7073@stacmail.net,Tau Rapa,"9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9IMUWW, 9FLT, WaWhanau, 9DVC81A, 9MAO81B, 9ICT81C, 9ART81D, 9FDT82A, 9DRA82B, 9MUS82C, 9CMT82D"
21031,Jane,Alan,F,10,TRHTMC,10TEA,ath7073@stacmail.net,Tau Rapa,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10FDT81, 10DVC82A, 10ART82LY, WaWhanau"
22047,Janet,Ross,F,9,WALUWZ,9AWA,ath7073@stacmail.net,Tau Ihu,"9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9AWAWW, 9FLT, WaWhanau, 9MAO81A, 9ICT81B, 9ART81C, 9DVC81D, 9DRA82A, 9MUS82B, 9CMT82C, 9FDT82D"
22080,Shirley,Graham,M,9,TISCLY,9NUI,ath7073@stacmail.net,Tau Ihu,"9NUIWW, 9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9NUIWW, FLT, WaWhanau, 9ICT81A, 9ART81B, 9DVC81C, 9MAO81D, 9MUS82A, 9CMT82B, 9FDT82C, 9DRA82D"
21273,Janice,Brent,M,10,WKJBSN,10OKO,ath7073@stacmail.net,Waka Katea,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10FDT81, 10CMT81, 10MAO82A, 10MAO82B, WaWhanau"
21271,Denise,Geoffrey,F,12,WKMSDOOV,,ath7073@stacmail.net,Waka Katea,"SNRMAO, HOS201, PED201, SNROED, SNRENG, HED201, WaWhanau"
22098,Pauline,Colin,M,11,WKADSP,,ath7073@stacmail.net,Waka Katea,"GEO101, WOH101, HED101, MAT103, SCI102B, ENG103, WaWhanau"
16085,Dianne,Barry,M,13,WACRWL,0SLC2022,ath7073@stacmail.net,SLC,"SNRNUM, HOS301, SLCART, SLCWZ, SLCFDT, SLCICT82A, SLCDVC82B, SLCEnglish, SLCSCI, 9FORM, SLCMUSIC, SLCART, SLCPV, SLCPED, SLCDRAMA, SLCDVC82B, SNRNUM, EMP201, HOS301, WaWhanau"
22075,Joanne,Martin,F,9,WKADSP,9UTA,ath7073@stacmail.net,Waka Katea,"9UTAWW, 9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9UTAWW, 9FLT, WaWhanau, 9ART81A, 9DVC81B, 9MAO81C, 9ICT81D, 9CMT82A, 9FDT82B, 9DRA82C, 9MUS82D"
18011,Alison,Dean,M,13,TICKGH,,ath7073@stacmail.net,Tau Ihu,"WOH301, STUDYL2MD, STA301, SNRPRF, GEO301, ENG301, WaWhanau"
21040,Rosemary,Neil,F,10,TIBKMA,10TEA,ath7073@stacmail.net,Tau Ihu,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10MUS81BM, 10DVC82A, 10ART82MS, WaWhanau"
20030,Lorraine,Russell,M,11,WKMSDOOV,,ath7073@stacmail.net,Waka Katea,"OED101, PED101, PRF101, ENG102A, MAT101B, SCI101B, WaWhanau"
20054,Gail,Trevor,F,11,TRDNML,,ath7073@stacmail.net,Tau Rapa,"OED101, PED101, PRF101, MAT103, SCI102B, ENG102B, WaWhanau"
22112,Annette,Simon,,10,WATLSI,10TEA,ath7073@stacmail.net,Waka Ama,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10ART82, WaWhanau"
20140,Kathleen,Phillip,F,12,TICKGH,,ath7073@stacmail.net,Tau Ihu,"STA201, SNRPHO, ART201, BIO201, ENG201, MUS201, WaWhanau"
21002,Vicki,Kenneth,M,10,WACRWL,10RAI,ath7073@stacmail.net,Waka Ama,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10MUS81BM, 10MED82A, 10ART82MS, WaWhanau"
22054,Donna,Allan,F,9,TRDNML,9IMU,ath7073@stacmail.net,Tau Rapa,"9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9IMUWW, 9FLT, WaWhanau, 9DVC81A, 9MAO81B, 9ICT81C, 9ART81D, 9FDT82A, 9DRA82B, 9MUS82C, 9CMT82D"
21031,Marie,Raymond,F,10,TRHTMC,10TEA,ath7073@stacmail.net,Tau Rapa,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10FDT81, 10DVC82A, 10ART82LY, WaWhanau"
22047,Debra,Keith,F,9,WALUWZ,9AWA,ath7073@stacmail.net,Tau Ihu,"9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9AWAWW, 9FLT, WaWhanau, 9MAO81A, 9ICT81B, 9ART81C, 9DVC81D, 9DRA82A, 9MUS82B, 9CMT82C, 9FDT82D"
22080,Carolyn,Warren,M,9,TISCLY,9NUI,ath7073@stacmail.net,Tau Ihu,"9NUIWW, 9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9NUIWW, FLT, WaWhanau, 9ICT81A, 9ART81B, 9DVC81C, 9MAO81D, 9MUS82A, 9CMT82B, 9FDT82C, 9DRA82D"
21273,Yvonne,Shane,M,10,WKJBSN,10OKO,ath7073@stacmail.net,Waka Katea,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10FDT81, 10CMT81, 10MAO82A, 10MAO82B, WaWhanau"
21271,Jacqueline,Donald,F,12,WKMSDOOV,,ath7073@stacmail.net,Waka Katea,"SNRMAO, HOS201, PED201, SNROED, SNRENG, HED201, WaWhanau"
22098,Lynda,Stuart,M,11,WKADSP,,ath7073@stacmail.net,Waka Katea,"GEO101, WOH101, HED101, MAT103, SCI102B, ENG103, WaWhanau"
16085,Maureen,Tony,M,13,WACRWL,0SLC2022,ath7073@stacmail.net,SLC,"SNRNUM, HOS301, SLCART, SLCWZ, SLCFDT, SLCICT82A, SLCDVC82B, SLCEnglish, SLCSCI, 9FORM, SLCMUSIC, SLCART, SLCPV, SLCPED, SLCDRAMA, SLCDVC82B, SNRNUM, EMP201, HOS301, WaWhanau"
22075,Kathryn,Timothy,F,9,WKADSP,9UTA,ath7073@stacmail.net,Waka Katea,"9UTAWW, 9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9UTAWW, 9FLT, WaWhanau, 9ART81A, 9DVC81B, 9MAO81C, 9ICT81D, 9CMT82A, 9FDT82B, 9DRA82C, 9MUS82D"
18011,Sheryl,Thomas,M,13,TICKGH,,ath7073@stacmail.net,Tau Ihu,"WOH301, STUDYL2MD, STA301, SNRPRF, GEO301, ENG301, WaWhanau"
21040,Ann,Malcolm,F,10,TIBKMA,10TEA,ath7073@stacmail.net,Tau Ihu,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10MUS81BM, 10DVC82A, 10ART82MS, WaWhanau"
20030,Colleen,Nigel,M,11,WKMSDOOV,,ath7073@stacmail.net,Waka Katea,"OED101, PED101, PRF101, ENG102A, MAT101B, SCI101B, WaWhanau"
20054,Maria,Jeffrey,F,11,TRDNML,,ath7073@stacmail.net,Tau Rapa,"OED101, PED101, PRF101, MAT103, SCI102B, ENG102B, WaWhanau"
22112,Jillian,Brett,,10,WATLSI,10TEA,ath7073@stacmail.net,Waka Ama,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10ART82, WaWhanau"
20140,Brenda,Roger,F,12,TICKGH,,ath7073@stacmail.net,Tau Ihu,"STA201, SNRPHO, ART201, BIO201, ENG201, MUS201, WaWhanau"
21002,Jan,Patrick,M,10,WACRWL,10RAI,ath7073@stacmail.net,Waka Ama,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10MUS81BM, 10MED82A, 10ART82MS, WaWhanau"
22054,Fiona,Kerry,F,9,TRDNML,9IMU,ath7073@stacmail.net,Tau Rapa,"9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9IMUWW, 9FLT, WaWhanau, 9DVC81A, 9MAO81B, 9ICT81C, 9ART81D, 9FDT82A, 9DRA82B, 9MUS82C, 9CMT82D"
21031,Lesley,Joseph,F,10,TRHTMC,10TEA,ath7073@stacmail.net,Tau Rapa,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10FDT81, 10DVC82A, 10ART82LY, WaWhanau"
22047,Beverley,Ronald,F,9,WALUWZ,9AWA,ath7073@stacmail.net,Tau Ihu,"9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9AWAWW, 9FLT, WaWhanau, 9MAO81A, 9ICT81B, 9ART81C, 9DVC81D, 9DRA82A, 9MUS82B, 9CMT82C, 9FDT82D"
22080,Angela,Gavin,M,9,TISCLY,9NUI,ath7073@stacmail.net,Tau Ihu,"9NUIWW, 9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9NUIWW, FLT, WaWhanau, 9ICT81A, 9ART81B, 9DVC81C, 9MAO81D, 9MUS82A, 9CMT82B, 9FDT82C, 9DRA82D"
21273,Cheryl,Garry,M,10,WKJBSN,10OKO,ath7073@stacmail.net,Waka Katea,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10FDT81, 10CMT81, 10MAO82A, 10MAO82B, WaWhanau"
21271,Glenda,Douglas,F,12,WKMSDOOV,,ath7073@stacmail.net,Waka Katea,"SNRMAO, HOS201, PED201, SNROED, SNRENG, HED201, WaWhanau"
22098,Sally,Robin,M,11,WKADSP,,ath7073@stacmail.net,Waka Katea,"GEO101, WOH101, HED101, MAT103, SCI102B, ENG103, WaWhanau"
16085,Kerry,George,M,13,WACRWL,0SLC2022,ath7073@stacmail.net,SLC,"SNRNUM, HOS301, SLCART, SLCWZ, SLCFDT, SLCICT82A, SLCDVC82B, SLCEnglish, SLCSCI, 9FORM, SLCMUSIC, SLCART, SLCPV, SLCPED, SLCDRAMA, SLCDVC82B, SNRNUM, EMP201, HOS301, WaWhanau"
22075,Gillian,Gordon,F,9,WKADSP,9UTA,ath7073@stacmail.net,Waka Katea,"9UTAWW, 9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9UTAWW, 9FLT, WaWhanau, 9ART81A, 9DVC81B, 9MAO81C, 9ICT81D, 9CMT82A, 9FDT82B, 9DRA82C, 9MUS82D"
18011,Kay,Terence,M,13,TICKGH,,ath7073@stacmail.net,Tau Ihu,"WOH301, STUDYL2MD, STA301, SNRPRF, GEO301, ENG301, WaWhanau"
21040,Maree,Lance,F,10,TIBKMA,10TEA,ath7073@stacmail.net,Tau Ihu,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10MUS81BM, 10DVC82A, 10ART82MS, WaWhanau"
20030,Shona,Charles,M,11,WKMSDOOV,,ath7073@stacmail.net,Waka Katea,"OED101, PED101, PRF101, ENG102A, MAT101B, SCI101B, WaWhanau"
20054,Frances,Neville,F,11,TRDNML,,ath7073@stacmail.net,Tau Rapa,"OED101, PED101, PRF101, MAT103, SCI102B, ENG102B, WaWhanau"
22112,Ruth,Edward,,10,WATLSI,10TEA,ath7073@stacmail.net,Waka Ama,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10ART82, WaWhanau"
20140,Louise,Nicholas,F,12,TICKGH,,ath7073@stacmail.net,Tau Ihu,"STA201, SNRPHO, ART201, BIO201, ENG201, MUS201, WaWhanau"
21002,Glenys,Daniel,M,10,WACRWL,10RAI,ath7073@stacmail.net,Waka Ama,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10MUS81BM, 10MED82A, 10ART82MS, WaWhanau"
22054,Diana,Glenn,F,9,TRDNML,9IMU,ath7073@stacmail.net,Tau Rapa,"9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9IMUWW, 9FLT, WaWhanau, 9DVC81A, 9MAO81B, 9ICT81C, 9ART81D, 9FDT82A, 9DRA82B, 9MUS82C, 9CMT82D"
21031,Penelope,Antony,F,10,TRHTMC,10TEA,ath7073@stacmail.net,Tau Rapa,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10FDT81, 10DVC82A, 10ART82LY, WaWhanau"
22047,Michelle,Derek,F,9,WALUWZ,9AWA,ath7073@stacmail.net,Tau Ihu,"9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9AWAWW, 9FLT, WaWhanau, 9MAO81A, 9ICT81B, 9ART81C, 9DVC81D, 9DRA82A, 9MUS82B, 9CMT82C, 9FDT82D"
22080,Bronwyn,Leslie,M,9,TISCLY,9NUI,ath7073@stacmail.net,Tau Ihu,"9NUIWW, 9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9NUIWW, FLT, WaWhanau, 9ICT81A, 9ART81B, 9DVC81C, 9MAO81D, 9MUS82A, 9CMT82B, 9FDT82C, 9DRA82D"
21273,Valerie,Matthew,M,10,WKJBSN,10OKO,ath7073@stacmail.net,Waka Katea,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10FDT81, 10CMT81, 10MAO82A, 10MAO82B, WaWhanau"
21271,Christina,Bryan,F,12,WKMSDOOV,,ath7073@stacmail.net,Waka Katea,"SNRMAO, HOS201, PED201, SNROED, SNRENG, HED201, WaWhanau"
22098,Lynne,Dennis,M,11,WKADSP,,ath7073@stacmail.net,Waka Katea,"GEO101, WOH101, HED101, MAT103, SCI102B, ENG103, WaWhanau"
16085,Marilyn,Jonathan,M,13,WACRWL,0SLC2022,ath7073@stacmail.net,SLC,"SNRNUM, HOS301, SLCART, SLCWZ, SLCFDT, SLCICT82A, SLCDVC82B, SLCEnglish, SLCSCI, 9FORM, SLCMUSIC, SLCART, SLCPV, SLCPED, SLCDRAMA, SLCDVC82B, SNRNUM, EMP201, HOS301, WaWhanau"
22075,Josephine,Adrian,F,9,WKADSP,9UTA,ath7073@stacmail.net,Waka Katea,"9UTAWW, 9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9UTAWW, 9FLT, WaWhanau, 9ART81A, 9DVC81B, 9MAO81C, 9ICT81D, 9CMT82A, 9FDT82B, 9DRA82C, 9MUS82D"
18011,Teresa,Lindsay,M,13,TICKGH,,ath7073@stacmail.net,Tau Ihu,"WOH301, STUDYL2MD, STA301, SNRPRF, GEO301, ENG301, WaWhanau"
21040,Jocelyn,Kelvin,F,10,TIBKMA,10TEA,ath7073@stacmail.net,Tau Ihu,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10MUS81BM, 10DVC82A, 10ART82MS, WaWhanau"
20030,Caroline,Rodney,M,11,WKMSDOOV,,ath7073@stacmail.net,Waka Katea,"OED101, PED101, PRF101, ENG102A, MAT101B, SCI101B, WaWhanau"
20054,Joy,Bernard,F,11,TRDNML,,ath7073@stacmail.net,Tau Rapa,"OED101, PED101, PRF101, MAT103, SCI102B, ENG102B, WaWhanau"
22112,Elaine,Carl,,10,WATLSI,10TEA,ath7073@stacmail.net,Waka Ama,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10ART82, WaWhanau"
20140,Jeanette,Eric,F,12,TICKGH,,ath7073@stacmail.net,Tau Ihu,"STA201, SNRPHO, ART201, BIO201, ENG201, MUS201, WaWhanau"
21002,Andrea,Darryl,M,10,WACRWL,10RAI,ath7073@stacmail.net,Waka Ama,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10MUS81BM, 10MED82A, 10ART82MS, WaWhanau"
22054,Lois,Terry,F,9,TRDNML,9IMU,ath7073@stacmail.net,Tau Rapa,"9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9IMUWW, 9FLT, WaWhanau, 9DVC81A, 9MAO81B, 9ICT81C, 9ART81D, 9FDT82A, 9DRA82B, 9MUS82C, 9CMT82D"
21031,Jill,Scott,F,10,TRHTMC,10TEA,ath7073@stacmail.net,Tau Rapa,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10MUS81M, 10FDT81, 10DVC82A, 10ART82LY, WaWhanau"
22047,Anna,Kim,F,9,WALUWZ,9AWA,ath7073@stacmail.net,Tau Ihu,"9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9AWAWW, 9FLT, WaWhanau, 9MAO81A, 9ICT81B, 9ART81C, 9DVC81D, 9DRA82A, 9MUS82B, 9CMT82C, 9FDT82D"
22080,Marion,Alexander,M,9,TISCLY,9NUI,ath7073@stacmail.net,Tau Ihu,"9NUIWW, 9ENG, 9MAT, 9SCI, 9SOS, 9PED, 9HED, 9NUIWW, FLT, WaWhanau, 9ICT81A, 9ART81B, 9DVC81C, 9MAO81D, 9MUS82A, 9CMT82B, 9FDT82C, 9DRA82D"
21273,Dorothy,Henry,M,10,WKJBSN,10OKO,ath7073@stacmail.net,Waka Katea,"10ENG, 10MAT, 10SCI, 10SOS, 10PED, 10HED, 10FLT, 10FDT81, 10CMT81, 10MAO82A, 10MAO82B, WaWhanau"
21271,Vivienne,Alistair,F,12,WKMSDOOV,,ath7073@stacmail.net,Waka Katea,"SNRMAO, HOS201, PED201, SNROED, SNRENG, HED201, WaWhanau"
